LoanID,IssuDate,FinalDate,LoanAmount,InterestRate,DTI,TotalRecPrncp,Recoveries,Installment,TermInMonths,LoanDetailsID,DisbursementID,BorrowerID,BranchID
25162,1/10/2010,1/12/2019,25000,16.82,11.01,15635.38,2242.98,618.9,60,25162,1,590350,B1
25163,1/10/2010,1/12/2019,12000,11.86,0.86,12000,0,266.09,60,25163,2,590335,B2
25164,1/10/2010,1/12/2019,5000,18.3,2.33,5000,0,127.79,60,25164,2,590129,B12
25165,1/10/2010,1/12/2019,2700,10.75,4.72,2700,0,88.08,36,25165,1,590346,B1
25166,1/10/2010,1/12/2019,20000,20.9,21.72,6513.17,772.29,539.95,60,25166,2,590333,B1
25167,1/10/2010,1/12/2019,13000,11.49,9.48,13000,0,285.84,60,25167,2,587148,B1
25168,1/10/2010,1/12/2019,14000,7.51,22.67,14000,0,435.56,36,25168,1,590312,B16
25169,1/10/2010,1/12/2019,6000,16.45,20.62,3476.02,12.87,212.28,36,25169,1,590285,B3
25170,1/10/2010,1/12/2019,8000,14.84,4.27,177.25,0,276.7,36,25170,1,590232,B10
25171,1/10/2010,1/12/2019,13600,15.58,13.71,13600,0,475.33,36,25171,1,589082,B3
25172,1/10/2010,1/12/2019,9000,14.84,8.14,9000,0,311.29,36,25172,1,589931,B2
25173,1/10/2010,1/12/2019,25000,13.98,18.5,25000,0,581.45,60,25173,1,590230,B52
25174,1/10/2010,1/12/2019,8000,16.32,1.66,3271.15,271.48,195.91,60,25174,2,590215,B2
25175,1/10/2010,1/12/2019,10000,10.75,6.42,10000,0,216.18,60,25175,1,590188,B3
25176,1/9/2010,1/12/2019,10000,15.95,1.51,10000,0,351.33,36,25176,2,590214,B14
25177,1/10/2010,1/12/2019,7000,6.76,11.66,7000,0,215.38,36,25177,1,590159,B14
25178,1/10/2010,1/12/2019,5000,14.35,14.63,5000,0,171.74,36,25178,2,590199,B10
25179,1/10/2010,1/12/2019,15000,18.3,9.83,15000,0,383.36,60,25179,1,590176,B44
25180,1/10/2010,1/12/2019,15800,16.32,15.54,15800,0,386.92,60,25180,2,589410,B16
25181,1/10/2010,1/12/2019,8000,7.51,9.97,8000,0,248.89,36,25181,1,590182,B16
25182,1/10/2010,1/12/2019,20000,21.27,9.39,20000,0,544.11,60,25182,1,590102,B2
25183,1/10/2010,1/12/2019,10000,7.51,6.76,10000,0,311.11,36,25183,1,578649,B5
25184,1/10/2010,1/12/2019,3250,14.35,14.82,145.61,0,111.64,36,25184,1,589439,B14
25185,1/10/2010,1/12/2019,5400,15.21,10.69,5400,0,187.75,36,25185,1,587316,B14
25186,1/10/2010,1/12/2019,4000,13.23,16.59,1735.49,129.66,91.49,60,25186,2,590043,B14
25187,1/10/2010,1/12/2019,5600,14.84,14.04,5600,0,193.69,36,25187,1,590036,B43
25188,1/10/2010,1/12/2019,3000,11.86,19.36,3000,0,99.45,36,25188,1,590035,B22
25189,1/10/2010,1/12/2019,8400,18.3,24.13,8400,0,214.68,60,25189,1,589991,B43
25190,1/10/2010,1/12/2019,21000,11.86,19.03,21000,0,465.65,60,25190,2,589964,B2
25191,1/10/2010,1/12/2019,1800,7.14,17.38,1800,0,55.7,36,25191,2,589923,B25
25192,1/10/2010,1/12/2019,10000,16.32,14.8,10000,0,244.89,60,25192,1,589884,B25
25193,1/10/2010,1/12/2019,6000,10.38,15.67,6000,0,128.61,60,25193,1,577078,B14
25194,1/10/2010,1/12/2019,4000,10.75,21.33,4000,0,130.49,36,25194,1,589888,B36
25195,1/9/2010,1/12/2019,21250,15.95,16.92,21249.98,0,516.2,60,25195,1,589860,B11
25196,1/9/2010,1/12/2019,10000,11.49,23.69,10000,0,219.88,60,25196,1,589171,B14
25197,1/9/2010,1/12/2019,7200,11.86,0,7199.99,0,159.66,60,25197,1,589815,B22
25198,1/9/2010,1/12/2019,2500,13.98,22,2500,0,85.42,36,25198,1,589816,B35
25199,1/10/2010,1/12/2019,7750,7.88,24.05,7750,0,242.43,36,25199,1,589786,B14
25200,1/9/2010,1/12/2019,12000,16.82,21.67,12000,0,297.08,60,25200,1,589422,B15
25201,1/10/2010,1/12/2019,15000,17.19,3.98,15000,0,374.33,60,25201,1,535823,B14
25202,1/10/2010,1/12/2019,13200,15.95,16.95,13200.01,0,320.65,60,25202,2,589749,B36
25203,1/9/2010,1/12/2019,12000,11.86,12.52,12000,0,397.77,36,25203,1,589733,B7
25204,1/10/2010,1/12/2019,24000,17.56,17.45,6460.39,1003.1,603.72,60,25204,2,589730,B2
25205,1/9/2010,1/12/2019,10000,11.12,2.85,10000,0,327.96,36,25205,1,584107,B14
25206,1/10/2010,1/12/2019,25000,11.12,11.5,24999.99,0,819.89,36,25206,1,581861,B19
25207,1/10/2010,1/12/2019,10000,7.88,9.49,10000,0,312.82,36,25207,1,589646,B35
25208,1/10/2010,1/12/2019,15000,13.61,8.19,15000,0,509.83,36,25208,1,589671,B16
25209,1/10/2010,1/12/2019,9000,7.14,24.14,9000,0,278.48,36,25209,1,589653,B11
25210,1/10/2010,1/12/2019,1500,10.75,5.63,1500,0,48.94,36,25210,2,588947,B3
25211,1/10/2010,1/12/2019,8000,16.45,15.72,2442.87,318.76,196.47,60,25211,1,589608,B14
25212,1/10/2010,1/12/2019,15000,7.51,5.59,15000,0,466.67,36,25212,1,588901,B14
25213,1/9/2010,1/12/2019,9600,15.21,6.17,671.66,0,229.45,60,25213,2,580277,B26
25214,1/10/2010,1/12/2019,25000,13.23,6.74,25000,0,571.78,60,25214,1,560860,B20
25215,1/9/2010,1/12/2019,5000,10.75,18.24,5000,0,163.11,36,25215,1,589601,B49
25216,1/9/2010,1/12/2019,2550,13.61,20.94,2550,0,58.82,60,25216,1,586758,B2
25217,1/10/2010,1/12/2019,25000,17.93,9.6,25000,0,902.94,36,25217,1,589570,B2
25218,1/10/2010,1/12/2019,21250,15.58,19.86,21249.98,0,512.03,60,25218,1,589559,B1
25219,1/10/2010,1/12/2019,6000,10.38,4.38,6000,0,128.61,60,25219,1,589554,B17
25220,1/9/2010,1/12/2019,4500,7.88,13.43,4500,0,90.99,60,25220,1,582724,B14
25221,1/9/2010,1/12/2019,8000,7.88,9.21,8000,0,250.25,36,25221,1,588766,B3
25222,1/9/2010,1/12/2019,8000,7.51,6.31,8000,0,248.89,36,25222,1,589515,B28
25223,1/9/2010,1/12/2019,7500,7.88,12.52,7500,0,234.61,36,25223,1,585432,B3
25224,1/10/2010,1/12/2019,7750,18.67,17.24,7750,0,199.64,60,25224,1,589332,B14
25225,1/9/2010,1/12/2019,7000,10.75,10.66,5149.93,0,151.33,60,25225,1,589416,B14
25226,1/9/2010,1/12/2019,2750,14.84,4.07,2750,0,95.12,36,25226,1,587109,B6
25227,1/9/2010,1/12/2019,10000,15.21,11.25,575.37,424.69,239.01,60,25227,1,589452,B14
25228,1/9/2010,1/12/2019,1000,11.49,16.02,1000,0,32.98,36,25228,2,589413,B12
25229,1/9/2010,1/12/2019,10000,13.98,13.53,10000,0,341.68,36,25229,2,589404,B22
25230,1/9/2010,1/12/2019,7300,13.61,11.32,7300,0,248.12,36,25230,1,589400,B22
25231,1/10/2010,1/12/2019,8000,18.67,5.56,8000,0,206.08,60,25231,1,573283,B30
25232,1/9/2010,1/12/2019,10000,13.98,5.29,10000,0,232.58,60,25232,1,589349,B14
25233,1/9/2010,1/12/2019,13000,10.38,6,12999.99,0,421.8,36,25233,1,589343,B27
25234,1/10/2010,1/12/2019,25000,15.58,19.48,25000,0,873.76,36,25234,1,589347,B26
25235,1/9/2010,1/12/2019,12000,18.3,4.82,5239.43,412.22,306.69,60,25235,1,582595,B10
25236,1/9/2010,1/12/2019,5500,7.51,17.96,5500,0,171.11,36,25236,1,589127,B14
25237,1/10/2010,1/12/2019,20000,7.88,0.92,20000,0,625.63,36,25237,1,589345,B14
25238,1/10/2010,1/12/2019,25000,17.93,14.36,25000,0,902.94,36,25238,1,587791,B20
25239,1/9/2010,1/12/2019,7000,15.58,9.55,6999.99,0,244.66,36,25239,1,584907,B20
25240,1/10/2010,1/12/2019,6000,11.12,16.22,4477.95,86.4,196.78,36,25240,1,589288,B14
25241,1/9/2010,1/12/2019,1000,13.98,12.07,1000,0,34.17,36,25241,1,589250,B3
25242,1/9/2010,1/12/2019,3000,6.39,10.37,3000,0,91.8,36,25242,1,589245,B1
25243,1/9/2010,1/12/2019,20000,18.67,15.58,20000.01,0,515.19,60,25243,2,589213,B12
25244,1/9/2010,1/12/2019,1600,15.21,15.77,1600,0,55.63,36,25244,1,579167,B4
25245,1/9/2010,1/12/2019,8400,13.61,17.56,98.42,373.67,193.76,60,25245,1,589153,B17
25246,1/9/2010,1/12/2019,9000,15.21,6.41,9000,0,312.92,36,25246,1,589122,B22
25247,1/9/2010,1/12/2019,16000,11.12,16.12,15999.99,0,524.73,36,25247,1,587028,B19
25248,1/9/2010,1/12/2019,18250,13.23,12.65,8545.04,0,417.4,60,25248,1,589107,B21
25249,1/9/2010,1/12/2019,12000,13.23,17.34,12000,0,405.66,36,25249,2,589090,B4
25250,1/9/2010,1/12/2019,10000,13.61,13.95,10000,0,230.67,60,25250,1,589015,B15
25251,1/10/2010,1/12/2019,15000,7.88,17.59,15000,0,469.22,36,25251,1,589022,B12
25252,1/9/2010,1/12/2019,8000,10.75,0.53,8000,0,260.97,36,25252,1,584461,B34
25253,1/9/2010,1/12/2019,7200,14.72,19.65,7200,0,248.61,36,25253,1,588972,B14
25254,1/10/2010,1/12/2019,14000,7.14,12.29,14000,0,433.18,36,25254,2,588951,B20
25255,1/9/2010,1/12/2019,7500,11.86,10.32,7500,0,166.31,60,25255,2,588949,B11
25256,1/9/2010,1/12/2019,8000,17.19,12.33,8000,0,285.98,36,25256,1,588914,B2
25257,1/9/2010,1/12/2019,8000,19.79,3.4,8000,0,296.46,36,25257,1,588911,B2
25258,1/9/2010,1/12/2019,18000,10.38,12.37,18000,0,584.03,36,25258,2,587515,B35
25259,1/10/2010,1/12/2019,7600,11.12,24.46,7600,0,249.25,36,25259,1,588902,B5
25260,1/9/2010,1/12/2019,5000,14.35,7.86,5000,0,171.74,36,25260,2,588898,B20
25261,1/9/2010,1/12/2019,24000,7.88,14.14,24000,0,750.75,36,25261,1,586506,B37
25262,1/10/2010,1/12/2019,10000,14.72,3.5,10000,0,345.29,36,25262,1,588843,B15
25263,1/9/2010,1/12/2019,7750,7.51,3.91,7750,0,241.11,36,25263,1,587170,B3
25264,1/9/2010,1/12/2019,6000,10.75,23.68,6000,0,129.71,60,25264,2,585531,B14
25265,1/10/2010,1/12/2019,9000,7.51,7.2,9000,0,280,36,25265,1,588842,B17
25266,1/9/2010,1/12/2019,10800,7.14,11.89,10800,0,334.17,36,25266,1,587629,B22
25267,1/9/2010,1/12/2019,8000,11.12,14.42,8000,0,174.42,60,25267,1,588776,B28
25268,1/9/2010,1/12/2019,10000,10.38,15.79,10000,0,214.35,60,25268,1,588714,B28
25269,1/9/2010,1/12/2019,12000,15.21,4.59,12000,0,417.22,36,25269,1,587343,B27
25270,1/9/2010,1/12/2019,9600,11.12,11.97,9600,0,209.31,60,25270,1,588796,B11
25271,1/9/2010,1/12/2019,11000,11.49,17.58,11000,0,241.87,60,25271,1,588789,B7
25272,1/10/2010,1/12/2019,7000,14.35,1.75,7000,0,240.44,36,25272,1,588779,B14
25273,1/9/2010,1/12/2019,10800,10.75,7.97,10800,0,352.31,36,25273,2,588772,B14
25274,1/9/2010,1/12/2019,12600,16.32,7.81,12600,0,308.56,60,25274,1,586897,B15
25275,1/9/2010,1/12/2019,4000,13.61,12.03,4000,0,92.27,60,25275,1,588707,B14
25276,1/9/2010,1/12/2019,14400,7.51,0.49,14400,0,448,36,25276,1,587567,B20
25277,1/9/2010,1/12/2019,21600,14.35,11.24,21599.99,0,741.92,36,25277,1,583126,B1
25278,1/9/2010,1/12/2019,6000,15.58,21.05,6000,0,209.71,36,25278,1,587559,B9
25279,1/9/2010,1/12/2019,7500,11.12,12.73,7500,0,163.52,60,25279,1,588668,B52
25280,1/9/2010,1/12/2019,5000,11.49,9.99,5000,0,164.86,36,25280,1,588657,B44
25281,1/9/2010,1/12/2019,10500,15.95,18.59,10500,0,255.07,60,25281,1,588664,B36
25282,1/9/2010,1/12/2019,6875,11.86,6.19,6875,0,227.89,36,25282,2,588649,B37
25283,1/9/2010,1/12/2019,6000,16.82,20.48,6000,0,148.54,60,25283,1,588646,B14
25284,1/9/2010,1/12/2019,2350,13.98,10.3,2350,0,80.3,36,25284,1,588642,B3
25285,1/10/2010,1/12/2019,3500,6.76,24.94,3500,0,107.69,36,25285,1,588608,B17
25286,1/9/2010,1/12/2019,5000,7.88,5.91,5000,0,101.1,60,25286,1,588530,B2
25287,1/9/2010,1/12/2019,9000,7.51,10.01,9000,0,280,36,25287,1,581993,B2
25288,1/9/2010,1/12/2019,4800,11.86,19.18,4800,0,106.44,60,25288,1,588594,B14
25289,1/9/2010,1/12/2019,15000,7.88,7.63,15000,0,469.22,36,25289,2,580956,B26
25290,1/9/2010,1/12/2019,10500,13.23,4.6,10500,0,240.15,60,25290,1,588584,B27
25291,1/9/2010,1/12/2019,4000,11.12,18.77,4000,0,131.19,36,25291,1,588575,B30
25292,1/10/2010,1/12/2019,22750,16.82,22.15,8626.53,0,563.2,60,25292,1,588458,B14
25293,1/9/2010,1/12/2019,18000,11.49,19.04,1606.49,0,395.78,60,25293,1,588455,B1
25294,1/9/2010,1/12/2019,15000,7.51,19.39,15000,0,466.67,36,25294,1,585008,B14
25295,1/9/2010,1/12/2019,24000,13.61,2.32,24000,0,553.6,60,25295,1,588228,B12
25296,1/9/2010,1/12/2019,7200,10.38,16.5,5181.7,0,233.62,36,25296,1,588267,B2
25297,1/10/2010,1/12/2019,1800,14.35,12.2,1800,0,61.83,36,25297,1,588152,B16
25298,1/10/2010,1/12/2019,25000,15.58,15.36,24999.99,0,873.76,36,25298,1,583218,B16
25299,1/10/2010,1/12/2019,3200,15.95,3.13,3200,0,77.74,60,25299,1,588193,B8
25300,1/9/2010,1/12/2019,20000,14.84,22.98,20000,0,691.75,36,25300,2,588156,B9
25301,1/9/2010,1/12/2019,8000,15.58,12.01,2468.03,0,279.61,36,25301,1,588008,B23
25302,1/9/2010,1/12/2019,5000,7.88,1,5000,0,156.41,36,25302,1,588136,B6
25303,1/9/2010,1/12/2019,10000,10.38,8.88,6311.43,210.52,324.46,36,25303,1,588126,B22
25304,1/9/2010,1/12/2019,16000,16.32,24.37,15999.99,0,391.82,60,25304,1,584508,B22
25305,1/9/2010,1/12/2019,6000,7.14,5.54,6000,0,185.65,36,25305,1,586611,B14
25306,1/9/2010,1/12/2019,20500,13.98,12.58,20500,0,476.79,60,25306,2,588097,B2
25307,1/9/2010,1/12/2019,9000,7.14,13.41,9000,0,278.48,36,25307,1,579702,B1
25308,1/9/2010,1/12/2019,13500,10.38,15.26,13500,0,289.37,60,25308,1,587535,B21
25309,1/9/2010,1/12/2019,3000,10.75,7.01,3000,0,97.87,36,25309,1,587893,B14
25310,1/10/2010,1/12/2019,25000,11.49,5.34,25000.01,0,824.29,36,25310,1,588043,B3
25311,1/9/2010,1/12/2019,2500,6.39,3.46,2500,0,76.5,36,25311,1,588049,B14
25312,1/9/2010,1/12/2019,11100,15.95,16.06,11100,0,269.64,60,25312,1,588050,B35
25313,1/9/2010,1/12/2019,12000,16.45,12.52,11999.99,0,424.56,36,25313,1,586568,B6
25314,1/9/2010,1/12/2019,5000,11.86,13.18,5000,0,165.74,36,25314,2,587979,B14
25315,1/10/2010,1/12/2019,20000,13.61,3.86,20000,0,461.34,60,25315,1,586487,B5
25316,1/9/2010,1/12/2019,14000,11.12,12.02,14000,0,305.24,60,25316,1,572463,B14
25317,1/9/2010,1/12/2019,5000,11.49,18.39,4035.22,64.75,164.86,36,25317,1,587985,B2
25318,1/9/2010,1/12/2019,20000,11.49,8.84,20000,0,659.43,36,25318,1,587971,B10
25319,1/9/2010,1/12/2019,8000,13.61,14.55,8000,0,271.91,36,25319,1,587967,B12
25320,1/9/2010,1/12/2019,6000,13.23,15.09,6000,0,137.23,60,25320,2,587918,B2
25321,1/9/2010,1/12/2019,10000,11.86,20.13,10000,0,331.48,36,25321,1,587924,B19
25322,1/9/2010,1/12/2019,12000,10.38,15.84,12000,0,257.22,60,25322,1,587884,B16
25323,1/9/2010,1/12/2019,15250,17.56,16.92,15250.01,0,383.61,60,25323,1,587916,B28
25324,1/9/2010,1/12/2019,15000,19.04,20.55,15000.01,0,389.44,60,25324,2,587914,B2
25325,1/9/2010,1/12/2019,9100,7.88,2.34,9100,0,284.66,36,25325,1,586071,B37
25326,1/9/2010,1/12/2019,8400,13.61,10.03,8400,0,285.51,36,25326,1,585232,B21
25327,1/9/2010,1/12/2019,21000,15.95,18.48,20999.95,0,510.13,60,25327,1,585731,B2
25328,1/9/2010,1/12/2019,8700,6.76,9.07,8700,0,267.68,36,25328,1,587832,B14
25329,1/9/2010,1/12/2019,5000,7.88,16.78,2074.6,0,156.41,36,25329,1,587874,B14
25330,1/10/2010,1/12/2019,8000,15.58,18.38,4431.52,217.03,279.61,36,25330,1,587749,B14
25331,1/9/2010,1/12/2019,15000,10.38,13.24,15000,0,486.69,36,25331,2,580334,B22
25332,1/9/2010,1/12/2019,1675,15.21,11.08,1675,0,58.24,36,25332,2,587088,B3
25333,1/9/2010,1/12/2019,16000,7.88,21,16000,0,500.5,36,25333,1,587770,B14
25334,1/9/2010,1/12/2019,1000,11.12,12.89,1000,0,32.8,36,25334,2,587753,B14
25335,1/9/2010,1/12/2019,25000,10.75,12.11,24999.99,0,815.52,36,25335,1,587648,B10
25336,1/9/2010,1/12/2019,15000,7.88,22.29,15000.01,0,469.22,36,25336,1,587591,B10
25337,1/9/2010,1/12/2019,6250,6.76,3.77,6250.01,0,192.3,36,25337,2,587584,B33
25338,1/10/2010,1/12/2019,12000,10.38,13.29,12000,0,257.22,60,25338,2,587538,B1
25339,1/9/2010,1/12/2019,3000,7.88,8.48,3000,0,93.85,36,25339,1,587381,B40
25340,1/9/2010,1/12/2019,13000,7.88,5.47,8315.02,0,406.66,36,25340,1,587548,B14
25341,1/9/2010,1/12/2019,4500,7.51,20.27,4500,0,140,36,25341,1,587555,B15
25342,1/9/2010,1/12/2019,5000,17.93,3.31,5000,0,126.78,60,25342,1,587552,B14
25343,1/9/2010,1/12/2019,8000,7.88,2.77,8000,0,161.76,60,25343,1,587520,B2
25344,1/9/2010,1/12/2019,10000,11.49,4.37,3477.43,15.15,219.88,60,25344,1,587541,B31
25345,1/9/2010,1/12/2019,6000,7.88,4.46,1525.46,0,187.69,36,25345,1,587513,B14
25346,1/9/2010,1/12/2019,6300,10.75,16.55,6300,0,205.51,36,25346,1,583522,B36
25347,1/9/2010,1/12/2019,3500,15.58,0.72,3500,0,122.33,36,25347,1,587428,B14
25348,1/9/2010,1/12/2019,18400,18.67,23.83,18400.01,0,473.98,60,25348,2,587412,B14
25349,1/9/2010,1/12/2019,4000,13.61,12.33,4000,0,135.96,36,25349,1,587406,B21
25350,1/9/2010,1/12/2019,18000,7.88,12.88,18000,0,563.06,36,25350,1,587391,B3
25351,1/9/2010,1/12/2019,10000,7.14,8.2,10000,0,309.42,36,25351,1,587395,B20
25352,1/9/2010,1/12/2019,15000,17.56,15.85,13524.46,28.09,377.33,60,25352,1,587375,B14
25353,1/10/2010,1/12/2019,6000,11.12,20.59,6000,0,196.78,36,25353,1,587348,B2
25354,1/9/2010,1/12/2019,5000,10.75,9.86,4999.99,0,163.11,36,25354,1,587328,B37
25355,1/9/2010,1/12/2019,5000,14.84,17.31,5000,0,172.94,36,25355,1,587236,B14
25356,1/9/2010,1/12/2019,4500,11.49,22.02,4499.99,0,148.38,36,25356,2,586715,B29
25357,1/9/2010,1/12/2019,7200,13.61,7.5,7200,0,244.72,36,25357,1,585900,B12
25358,1/9/2010,1/12/2019,4500,6.76,2.31,4499.99,0,138.46,36,25358,2,587263,B27
25359,1/9/2010,1/12/2019,5600,15.21,16.98,5600.01,0,194.71,36,25359,2,587231,B1
25360,1/9/2010,1/12/2019,2000,14.84,16.11,2000,0,69.18,36,25360,1,587161,B40
25361,1/9/2010,1/12/2019,7200,13.98,22.06,7200,0,246.01,36,25361,1,587194,B2
25362,1/9/2010,1/12/2019,6000,11.49,13.68,914.85,706.51,197.83,36,25362,1,587182,B27
25363,1/9/2010,1/12/2019,3000,11.12,22.73,3000,0,98.39,36,25363,1,587156,B12
25364,1/9/2010,1/12/2019,2400,10.75,17.54,2400,0,78.29,36,25364,1,587143,B17
25365,1/10/2010,1/12/2019,25000,11.86,16.39,25000,0,554.35,60,25365,1,572633,B45
25366,1/9/2010,1/12/2019,5000,7.14,10.71,2780.94,0,154.71,36,25366,1,587069,B2
25367,1/9/2010,1/12/2019,8500,7.14,14.15,8500,0,263,36,25367,1,583440,B14
25368,1/9/2010,1/12/2019,16000,15.21,22.06,16000,0,556.3,36,25368,1,586967,B37
25369,1/9/2010,1/12/2019,6000,7.51,13.43,6000,0,186.67,36,25369,1,586951,B14
25370,1/9/2010,1/12/2019,20000,19.79,15.96,19999.99,0,741.14,36,25370,1,586971,B12
25371,1/10/2010,1/12/2019,8400,14.84,16.57,8400,0,290.54,36,25371,1,586957,B6
25372,1/9/2010,1/12/2019,12000,13.98,14.72,12000,0,279.1,60,25372,1,586934,B22
25373,1/9/2010,1/12/2019,6000,16.32,12.45,6000,0,146.94,60,25373,2,586933,B15
25374,1/9/2010,1/12/2019,6400,15.21,20.08,6400,0,152.97,60,25374,1,586924,B19
25375,1/9/2010,1/12/2019,20000,11.12,14.66,20000,0,655.92,36,25375,1,580766,B20
25376,1/9/2010,1/12/2019,1400,11.49,16.13,412.82,47.13,46.16,36,25376,1,586853,B15
25377,1/9/2010,1/12/2019,12000,16.45,2.21,12000,0,294.7,60,25377,1,582113,B52
25378,1/9/2010,1/12/2019,6000,10.75,19.36,6000,0,129.71,60,25378,1,586391,B14
25379,1/9/2010,1/12/2019,12300,10.75,19.53,12300,0,265.91,60,25379,1,586802,B1
25380,1/9/2010,1/12/2019,15000,15.21,14.65,15000,0,358.51,60,25380,1,586712,B14
25381,1/9/2010,1/12/2019,10000,13.23,12.53,10000,0,338.05,36,25381,2,586602,B33
25382,1/9/2010,1/12/2019,25000,13.23,18.22,25000.01,0,571.78,60,25382,1,586686,B26
25383,1/9/2010,1/12/2019,19600,7.88,18.3,19599.99,0,613.11,36,25383,1,586685,B36
25384,1/9/2010,1/12/2019,14000,13.98,18.14,14000,0,478.36,36,25384,2,586671,B2
25385,1/9/2010,1/12/2019,25000,17.56,12.88,24999.99,0,898.31,36,25385,1,586617,B2
25386,1/9/2010,1/12/2019,6000,16.45,0.79,529.76,247.61,212.28,36,25386,1,586259,B2
25387,1/9/2010,1/12/2019,25000,11.49,18.64,25000,0,549.69,60,25387,2,584677,B2
25388,1/10/2010,1/12/2019,25000,13.23,11.31,13865.44,1573.14,571.78,60,25388,1,582576,B20
25389,1/9/2010,1/12/2019,10000,7.14,2.05,10000,0,309.42,36,25389,1,581779,B17
25390,1/9/2010,1/12/2019,6000,7.88,10.56,6000,0,187.69,36,25390,1,586536,B2
25391,1/9/2010,1/12/2019,4000,10.75,6.27,4000,0,86.48,60,25391,1,585734,B14
25392,1/9/2010,1/12/2019,5200,10.75,10.2,5199.99,0,169.63,36,25392,1,586570,B14
25393,1/9/2010,1/12/2019,3000,11.12,19.73,3000,0,98.39,36,25393,1,586434,B7
25394,1/9/2010,1/12/2019,4000,13.98,5.24,4000,0,136.68,36,25394,1,586557,B14
25395,1/9/2010,1/12/2019,8000,10.38,15.73,949.3,0,171.48,60,25395,1,586526,B3
25396,1/9/2010,1/12/2019,12000,11.86,23.77,12000,0,266.09,60,25396,1,586494,B26
25397,1/9/2010,1/12/2019,5600,13.23,22,2990.47,0,189.31,36,25397,1,586508,B19
25398,1/9/2010,1/12/2019,10000,7.88,11.89,6971.86,182.76,312.82,36,25398,1,586484,B22
25399,1/9/2010,1/12/2019,24000,20.16,1.82,8296.53,923.42,638,60,25399,1,585489,B21
25400,1/9/2010,1/12/2019,9000,7.14,5.57,9000,0,278.48,36,25400,1,586470,B2
25401,1/9/2010,1/12/2019,15000,15.21,23.07,15000,0,358.51,60,25401,1,585684,B1
25402,1/9/2010,1/12/2019,6400,13.23,13.3,6400,0,216.36,36,25402,2,586440,B19
25403,1/10/2010,1/12/2019,8500,13.23,7.23,4059.38,1079.35,287.35,36,25403,1,586347,B42
25404,1/9/2010,1/12/2019,8000,13.61,22.62,8000,0,271.91,36,25404,1,586429,B2
25405,1/9/2010,1/12/2019,6000,11.49,19.71,1185.4,15.53,131.93,60,25405,1,586427,B3
25406,1/9/2010,1/12/2019,3600,7.14,9.25,3600,0,111.39,36,25406,1,585911,B11
25407,1/9/2010,1/12/2019,5000,7.51,7.12,5000,0,155.56,36,25407,1,586401,B2
25408,1/9/2010,1/12/2019,2000,13.61,12,1281.67,40.95,67.98,36,25408,1,586394,B33
25409,1/9/2010,1/12/2019,8000,7.14,8.26,8000,0,247.53,36,25409,2,586372,B2
25410,1/9/2010,1/12/2019,25000,20.16,14.63,25000,0,664.58,60,25410,2,586360,B2
25411,1/9/2010,1/12/2019,4800,13.98,11.26,1175.04,207.67,111.64,60,25411,1,586350,B36
25412,1/9/2010,1/12/2019,10000,11.12,9.92,10000,0,327.96,36,25412,1,586326,B22
25413,1/10/2010,1/12/2019,4200,7.88,1.42,4200,0,131.39,36,25413,1,586130,B14
25414,1/9/2010,1/12/2019,9600,11.86,3.36,3468.18,365.44,212.87,60,25414,2,585060,B3
25415,1/9/2010,1/12/2019,5500,11.49,18.97,5500.01,0,181.35,36,25415,1,586287,B4
25416,1/9/2010,1/12/2019,7500,15.21,14.74,7500,0,260.77,36,25416,1,586275,B2
25417,1/9/2010,1/12/2019,12000,16.82,13.4,391.09,0,297.08,60,25417,1,586145,B10
25418,1/9/2010,1/12/2019,3000,13.61,5.95,3000,0,101.97,36,25418,1,582837,B1
25419,1/10/2010,1/12/2019,15000,11.86,20.3,15000,0,497.22,36,25419,1,585675,B14
25420,1/10/2010,1/12/2019,10000,13.23,10.1,479.62,2573.07,228.71,60,25420,1,586253,B2
25421,1/9/2010,1/12/2019,24250,11.12,7.49,24250,0,795.3,36,25421,1,586202,B14
25422,1/9/2010,1/12/2019,8250,13.23,22.65,8250,0,188.69,60,25422,1,586251,B6
25423,1/9/2010,1/12/2019,15000,11.49,5.52,15000,0,494.57,36,25423,1,586247,B14
25424,1/9/2010,1/12/2019,14700,18.67,15.55,14700,0,378.67,60,25424,1,586249,B25
25425,1/9/2010,1/12/2019,25000,13.23,10.22,25000,0,571.78,60,25425,1,586236,B6
25426,1/9/2010,1/12/2019,12000,7.88,3.01,12000.01,0,375.38,36,25426,1,586235,B20
25427,1/9/2010,1/12/2019,12000,13.61,22.73,3325.89,1198.29,407.87,36,25427,2,586223,B5
25428,1/10/2010,1/12/2019,6000,14.72,6.1,6000,0,207.18,36,25428,1,584352,B17
25429,1/9/2010,1/12/2019,5500,11.86,5.32,5500,0,182.32,36,25429,1,586207,B52
25430,1/9/2010,1/12/2019,18750,10.38,16.58,18750,0,608.37,36,25430,1,585680,B14
25431,1/9/2010,1/12/2019,1700,14.72,16.88,1700,0,58.7,36,25431,1,586126,B3
25432,1/9/2010,1/12/2019,7200,11.49,16.78,7200,0,158.32,60,25432,2,586116,B19
25433,1/9/2010,1/12/2019,3000,13.98,1.18,251.75,124.25,69.78,60,25433,1,586093,B3
25434,1/9/2010,1/12/2019,10000,15.58,4.4,9999.99,0,349.51,36,25434,2,586065,B14
25435,1/9/2010,1/12/2019,16750,10.75,24.7,16750,0,546.4,36,25435,1,575815,B14
