LoanDetailsID,Year,Term,ApplicationType,LoanCondition
23456,2010, 36 months,INDIVIDUAL,Bad Loan
23457,2010, 36 months,INDIVIDUAL,Good Loan
23458,2010, 60 months,INDIVIDUAL,Bad Loan
23459,2010, 36 months,INDIVIDUAL,Good Loan
23460,2010, 36 months,INDIVIDUAL,Good Loan
23461,2010, 60 months,INDIVIDUAL,Good Loan
23462,2010, 36 months,INDIVIDUAL,Good Loan
23463,2010, 36 months,INDIVIDUAL,Good Loan
23464,2010, 36 months,INDIVIDUAL,Good Loan
23465,2010, 36 months,INDIVIDUAL,Good Loan
23466,2010, 36 months,INDIVIDUAL,Good Loan
23467,2010, 36 months,INDIVIDUAL,Bad Loan
23468,2010, 60 months,INDIVIDUAL,Good Loan
23469,2010, 36 months,INDIVIDUAL,Good Loan
23470,2010, 60 months,INDIVIDUAL,Good Loan
23471,2010, 36 months,INDIVIDUAL,Bad Loan
23472,2010, 60 months,INDIVIDUAL,Bad Loan
23473,2010, 36 months,INDIVIDUAL,Good Loan
23474,2010, 60 months,INDIVIDUAL,Good Loan
23475,2010, 60 months,INDIVIDUAL,Good Loan
23476,2010, 36 months,INDIVIDUAL,Good Loan
23477,2010, 36 months,INDIVIDUAL,Good Loan
23478,2010, 60 months,INDIVIDUAL,Bad Loan
23479,2010, 60 months,INDIVIDUAL,Good Loan
23480,2010, 36 months,INDIVIDUAL,Good Loan
23481,2010, 60 months,INDIVIDUAL,Good Loan
23482,2010, 36 months,INDIVIDUAL,Bad Loan
23483,2010, 36 months,INDIVIDUAL,Good Loan
23484,2010, 36 months,INDIVIDUAL,Good Loan
23485,2010, 36 months,INDIVIDUAL,Good Loan
23486,2010, 60 months,INDIVIDUAL,Bad Loan
23487,2010, 60 months,INDIVIDUAL,Bad Loan
23488,2010, 36 months,INDIVIDUAL,Good Loan
23489,2010, 60 months,INDIVIDUAL,Good Loan
23490,2010, 36 months,INDIVIDUAL,Good Loan
23491,2010, 60 months,INDIVIDUAL,Good Loan
23492,2010, 36 months,INDIVIDUAL,Bad Loan
23493,2010, 36 months,INDIVIDUAL,Good Loan
23494,2010, 36 months,INDIVIDUAL,Good Loan
23495,2010, 36 months,INDIVIDUAL,Good Loan
23496,2010, 60 months,INDIVIDUAL,Bad Loan
23497,2010, 36 months,INDIVIDUAL,Good Loan
23498,2010, 60 months,INDIVIDUAL,Good Loan
23499,2010, 36 months,INDIVIDUAL,Good Loan
23500,2010, 36 months,INDIVIDUAL,Good Loan
23501,2010, 36 months,INDIVIDUAL,Good Loan
23502,2010, 36 months,INDIVIDUAL,Good Loan
23503,2010, 36 months,INDIVIDUAL,Good Loan
23504,2010, 36 months,INDIVIDUAL,Good Loan
23505,2010, 60 months,INDIVIDUAL,Good Loan
23506,2010, 36 months,INDIVIDUAL,Good Loan
23507,2010, 36 months,INDIVIDUAL,Good Loan
23508,2010, 60 months,INDIVIDUAL,Good Loan
23509,2010, 36 months,INDIVIDUAL,Bad Loan
23510,2010, 60 months,INDIVIDUAL,Good Loan
23511,2010, 60 months,INDIVIDUAL,Good Loan
23512,2010, 60 months,INDIVIDUAL,Good Loan
23513,2010, 36 months,INDIVIDUAL,Good Loan
23514,2010, 36 months,INDIVIDUAL,Good Loan
23515,2010, 36 months,INDIVIDUAL,Good Loan
23516,2010, 36 months,INDIVIDUAL,Good Loan
23517,2010, 60 months,INDIVIDUAL,Good Loan
23518,2010, 36 months,INDIVIDUAL,Good Loan
23519,2010, 36 months,INDIVIDUAL,Good Loan
23520,2010, 36 months,INDIVIDUAL,Bad Loan
23521,2010, 60 months,INDIVIDUAL,Good Loan
23522,2010, 36 months,INDIVIDUAL,Good Loan
23523,2010, 60 months,INDIVIDUAL,Good Loan
23524,2010, 36 months,INDIVIDUAL,Good Loan
23525,2010, 36 months,INDIVIDUAL,Good Loan
23526,2010, 60 months,INDIVIDUAL,Good Loan
23527,2010, 60 months,INDIVIDUAL,Good Loan
23528,2010, 36 months,INDIVIDUAL,Good Loan
23529,2010, 36 months,INDIVIDUAL,Good Loan
23530,2010, 36 months,INDIVIDUAL,Good Loan
23531,2010, 36 months,INDIVIDUAL,Good Loan
23532,2010, 60 months,INDIVIDUAL,Bad Loan
23533,2010, 36 months,INDIVIDUAL,Good Loan
23534,2010, 36 months,INDIVIDUAL,Good Loan
23535,2010, 60 months,INDIVIDUAL,Bad Loan
23536,2010, 60 months,INDIVIDUAL,Good Loan
23537,2010, 36 months,INDIVIDUAL,Good Loan
23538,2010, 36 months,INDIVIDUAL,Good Loan
23539,2010, 60 months,INDIVIDUAL,Good Loan
23540,2010, 60 months,INDIVIDUAL,Bad Loan
23541,2010, 36 months,INDIVIDUAL,Good Loan
23542,2010, 36 months,INDIVIDUAL,Good Loan
23543,2010, 36 months,INDIVIDUAL,Good Loan
23544,2010, 36 months,INDIVIDUAL,Good Loan
23545,2010, 36 months,INDIVIDUAL,Good Loan
23546,2010, 60 months,INDIVIDUAL,Bad Loan
23547,2010, 60 months,INDIVIDUAL,Good Loan
23548,2010, 36 months,INDIVIDUAL,Good Loan
23549,2010, 36 months,INDIVIDUAL,Good Loan
23550,2010, 60 months,INDIVIDUAL,Good Loan
23551,2010, 60 months,INDIVIDUAL,Good Loan
23552,2010, 60 months,INDIVIDUAL,Bad Loan
23553,2010, 36 months,INDIVIDUAL,Good Loan
23554,2010, 36 months,INDIVIDUAL,Good Loan
23555,2010, 36 months,INDIVIDUAL,Good Loan
23556,2010, 60 months,INDIVIDUAL,Bad Loan
23557,2010, 36 months,INDIVIDUAL,Good Loan
23558,2010, 36 months,INDIVIDUAL,Good Loan
23559,2010, 60 months,INDIVIDUAL,Good Loan
23560,2010, 36 months,INDIVIDUAL,Good Loan
23561,2010, 36 months,INDIVIDUAL,Good Loan
23562,2010, 36 months,INDIVIDUAL,Good Loan
23563,2010, 36 months,INDIVIDUAL,Bad Loan
23564,2010, 60 months,INDIVIDUAL,Good Loan
23565,2010, 36 months,INDIVIDUAL,Good Loan
23566,2010, 60 months,INDIVIDUAL,Good Loan
23567,2010, 60 months,INDIVIDUAL,Good Loan
23568,2010, 36 months,INDIVIDUAL,Good Loan
23569,2010, 36 months,INDIVIDUAL,Good Loan
23570,2010, 36 months,INDIVIDUAL,Good Loan
23571,2010, 36 months,INDIVIDUAL,Good Loan
23572,2010, 36 months,INDIVIDUAL,Good Loan
23573,2010, 36 months,INDIVIDUAL,Good Loan
23574,2010, 60 months,INDIVIDUAL,Bad Loan
23575,2010, 60 months,INDIVIDUAL,Good Loan
23576,2010, 60 months,INDIVIDUAL,Good Loan
23577,2010, 60 months,INDIVIDUAL,Bad Loan
23578,2010, 60 months,INDIVIDUAL,Bad Loan
23579,2010, 36 months,INDIVIDUAL,Good Loan
23580,2010, 36 months,INDIVIDUAL,Good Loan
23581,2010, 60 months,INDIVIDUAL,Bad Loan
23582,2010, 60 months,INDIVIDUAL,Good Loan
23583,2010, 36 months,INDIVIDUAL,Good Loan
23584,2010, 60 months,INDIVIDUAL,Bad Loan
23585,2010, 36 months,INDIVIDUAL,Good Loan
23586,2010, 36 months,INDIVIDUAL,Bad Loan
23587,2010, 60 months,INDIVIDUAL,Bad Loan
23588,2010, 36 months,INDIVIDUAL,Good Loan
23589,2010, 60 months,INDIVIDUAL,Good Loan
23590,2010, 36 months,INDIVIDUAL,Good Loan
23591,2010, 36 months,INDIVIDUAL,Good Loan
23592,2010, 36 months,INDIVIDUAL,Good Loan
23593,2010, 36 months,INDIVIDUAL,Good Loan
23594,2010, 60 months,INDIVIDUAL,Good Loan
23595,2010, 36 months,INDIVIDUAL,Good Loan
23596,2010, 60 months,INDIVIDUAL,Good Loan
23597,2010, 36 months,INDIVIDUAL,Good Loan
23598,2010, 60 months,INDIVIDUAL,Good Loan
23599,2010, 36 months,INDIVIDUAL,Good Loan
23600,2010, 36 months,INDIVIDUAL,Good Loan
23601,2010, 36 months,INDIVIDUAL,Good Loan
23602,2010, 36 months,INDIVIDUAL,Good Loan
23603,2010, 36 months,INDIVIDUAL,Good Loan
23604,2010, 60 months,INDIVIDUAL,Good Loan
23605,2010, 60 months,INDIVIDUAL,Bad Loan
23606,2010, 36 months,INDIVIDUAL,Good Loan
23607,2010, 36 months,INDIVIDUAL,Bad Loan
23608,2010, 60 months,INDIVIDUAL,Good Loan
23609,2010, 36 months,INDIVIDUAL,Good Loan
23610,2010, 60 months,INDIVIDUAL,Bad Loan
23611,2010, 60 months,INDIVIDUAL,Good Loan
23612,2010, 36 months,INDIVIDUAL,Good Loan
23613,2010, 60 months,INDIVIDUAL,Bad Loan
23614,2010, 60 months,INDIVIDUAL,Good Loan
23615,2010, 36 months,INDIVIDUAL,Good Loan
23616,2010, 36 months,INDIVIDUAL,Good Loan
23617,2010, 36 months,INDIVIDUAL,Good Loan
23618,2010, 36 months,INDIVIDUAL,Good Loan
23619,2010, 36 months,INDIVIDUAL,Good Loan
23620,2010, 36 months,INDIVIDUAL,Good Loan
23621,2010, 60 months,INDIVIDUAL,Good Loan
23622,2010, 60 months,INDIVIDUAL,Good Loan
23623,2010, 60 months,INDIVIDUAL,Good Loan
23624,2010, 60 months,INDIVIDUAL,Good Loan
23625,2010, 36 months,INDIVIDUAL,Good Loan
23626,2010, 36 months,INDIVIDUAL,Good Loan
23627,2010, 36 months,INDIVIDUAL,Good Loan
23628,2010, 60 months,INDIVIDUAL,Good Loan
23629,2010, 36 months,INDIVIDUAL,Good Loan
23630,2010, 36 months,INDIVIDUAL,Good Loan
23631,2010, 36 months,INDIVIDUAL,Good Loan
23632,2010, 36 months,INDIVIDUAL,Good Loan
23633,2010, 36 months,INDIVIDUAL,Good Loan
23634,2010, 36 months,INDIVIDUAL,Bad Loan
23635,2010, 36 months,INDIVIDUAL,Bad Loan
23636,2010, 36 months,INDIVIDUAL,Good Loan
23637,2010, 36 months,INDIVIDUAL,Good Loan
23638,2010, 60 months,INDIVIDUAL,Good Loan
23639,2010, 60 months,INDIVIDUAL,Good Loan
23640,2010, 36 months,INDIVIDUAL,Good Loan
23641,2010, 36 months,INDIVIDUAL,Good Loan
23642,2010, 36 months,INDIVIDUAL,Good Loan
23643,2010, 36 months,INDIVIDUAL,Good Loan
23644,2010, 60 months,INDIVIDUAL,Bad Loan
23645,2010, 60 months,INDIVIDUAL,Good Loan
23646,2010, 36 months,INDIVIDUAL,Good Loan
23647,2010, 36 months,INDIVIDUAL,Good Loan
23648,2010, 36 months,INDIVIDUAL,Good Loan
23649,2010, 36 months,INDIVIDUAL,Good Loan
23650,2010, 36 months,INDIVIDUAL,Good Loan
23651,2010, 36 months,INDIVIDUAL,Bad Loan
23652,2010, 36 months,INDIVIDUAL,Good Loan
23653,2010, 60 months,INDIVIDUAL,Bad Loan
23654,2010, 36 months,INDIVIDUAL,Good Loan
23655,2010, 60 months,INDIVIDUAL,Good Loan
23656,2010, 36 months,INDIVIDUAL,Good Loan
23657,2010, 36 months,INDIVIDUAL,Good Loan
23658,2010, 36 months,INDIVIDUAL,Bad Loan
23659,2010, 36 months,INDIVIDUAL,Good Loan
23660,2010, 36 months,INDIVIDUAL,Good Loan
23661,2010, 60 months,INDIVIDUAL,Bad Loan
23662,2010, 60 months,INDIVIDUAL,Good Loan
23663,2010, 36 months,INDIVIDUAL,Good Loan
23664,2010, 36 months,INDIVIDUAL,Bad Loan
23665,2010, 36 months,INDIVIDUAL,Good Loan
23666,2010, 60 months,INDIVIDUAL,Good Loan
23667,2010, 60 months,INDIVIDUAL,Good Loan
23668,2010, 36 months,INDIVIDUAL,Good Loan
23669,2010, 36 months,INDIVIDUAL,Good Loan
23670,2010, 36 months,INDIVIDUAL,Good Loan
23671,2010, 60 months,INDIVIDUAL,Good Loan
23672,2010, 36 months,INDIVIDUAL,Good Loan
23673,2010, 36 months,INDIVIDUAL,Good Loan
23674,2010, 36 months,INDIVIDUAL,Good Loan
23675,2010, 36 months,INDIVIDUAL,Good Loan
23676,2010, 36 months,INDIVIDUAL,Good Loan
23677,2010, 36 months,INDIVIDUAL,Good Loan
23678,2010, 36 months,INDIVIDUAL,Good Loan
23679,2010, 36 months,INDIVIDUAL,Good Loan
23680,2010, 60 months,INDIVIDUAL,Good Loan
23681,2010, 60 months,INDIVIDUAL,Good Loan
23682,2010, 36 months,INDIVIDUAL,Good Loan
23683,2010, 36 months,INDIVIDUAL,Good Loan
23684,2010, 36 months,INDIVIDUAL,Good Loan
23685,2010, 36 months,INDIVIDUAL,Bad Loan
23686,2010, 60 months,INDIVIDUAL,Good Loan
23687,2010, 36 months,INDIVIDUAL,Good Loan
23688,2010, 36 months,INDIVIDUAL,Good Loan
23689,2010, 36 months,INDIVIDUAL,Good Loan
23690,2010, 36 months,INDIVIDUAL,Good Loan
23691,2010, 36 months,INDIVIDUAL,Good Loan
23692,2010, 36 months,INDIVIDUAL,Good Loan
23693,2010, 60 months,INDIVIDUAL,Good Loan
23694,2010, 36 months,INDIVIDUAL,Good Loan
23695,2010, 36 months,INDIVIDUAL,Good Loan
23696,2010, 60 months,INDIVIDUAL,Good Loan
23697,2010, 60 months,INDIVIDUAL,Good Loan
23698,2010, 36 months,INDIVIDUAL,Good Loan
23699,2010, 36 months,INDIVIDUAL,Good Loan
23700,2010, 36 months,INDIVIDUAL,Good Loan
23701,2010, 60 months,INDIVIDUAL,Bad Loan
23702,2010, 36 months,INDIVIDUAL,Good Loan
23703,2010, 60 months,INDIVIDUAL,Good Loan
23704,2010, 36 months,INDIVIDUAL,Good Loan
23705,2010, 36 months,INDIVIDUAL,Good Loan
23706,2010, 60 months,INDIVIDUAL,Good Loan
23707,2010, 36 months,INDIVIDUAL,Good Loan
23708,2010, 36 months,INDIVIDUAL,Good Loan
23709,2010, 36 months,INDIVIDUAL,Good Loan
23710,2010, 60 months,INDIVIDUAL,Good Loan
23711,2010, 60 months,INDIVIDUAL,Good Loan
23712,2010, 36 months,INDIVIDUAL,Good Loan
23713,2010, 60 months,INDIVIDUAL,Good Loan
23714,2010, 36 months,INDIVIDUAL,Good Loan
23715,2010, 36 months,INDIVIDUAL,Good Loan
23716,2010, 36 months,INDIVIDUAL,Good Loan
23717,2010, 60 months,INDIVIDUAL,Good Loan
23718,2010, 36 months,INDIVIDUAL,Good Loan
23719,2010, 60 months,INDIVIDUAL,Good Loan
23720,2010, 36 months,INDIVIDUAL,Good Loan
23721,2010, 60 months,INDIVIDUAL,Good Loan
23722,2010, 60 months,INDIVIDUAL,Good Loan
23723,2010, 36 months,INDIVIDUAL,Good Loan
23724,2010, 60 months,INDIVIDUAL,Good Loan
23725,2010, 60 months,INDIVIDUAL,Good Loan
23726,2010, 60 months,INDIVIDUAL,Good Loan
23727,2010, 60 months,INDIVIDUAL,Bad Loan
23728,2010, 60 months,INDIVIDUAL,Bad Loan
23729,2010, 36 months,INDIVIDUAL,Bad Loan
23730,2010, 60 months,INDIVIDUAL,Good Loan
23731,2010, 36 months,INDIVIDUAL,Good Loan
23732,2010, 60 months,INDIVIDUAL,Good Loan
23733,2010, 60 months,INDIVIDUAL,Good Loan
23734,2010, 60 months,INDIVIDUAL,Good Loan
23735,2010, 36 months,INDIVIDUAL,Bad Loan
23736,2010, 36 months,INDIVIDUAL,Bad Loan
23737,2010, 36 months,INDIVIDUAL,Good Loan
23738,2010, 36 months,INDIVIDUAL,Good Loan
23739,2010, 36 months,INDIVIDUAL,Good Loan
23740,2010, 36 months,INDIVIDUAL,Good Loan
23741,2010, 36 months,INDIVIDUAL,Good Loan
23742,2010, 36 months,INDIVIDUAL,Good Loan
23743,2010, 60 months,INDIVIDUAL,Good Loan
23744,2010, 60 months,INDIVIDUAL,Bad Loan
23745,2010, 36 months,INDIVIDUAL,Good Loan
23746,2010, 36 months,INDIVIDUAL,Good Loan
23747,2010, 36 months,INDIVIDUAL,Good Loan
23748,2010, 36 months,INDIVIDUAL,Bad Loan
23749,2010, 36 months,INDIVIDUAL,Good Loan
23750,2010, 36 months,INDIVIDUAL,Good Loan
23751,2010, 60 months,INDIVIDUAL,Good Loan
23752,2010, 36 months,INDIVIDUAL,Good Loan
23753,2010, 36 months,INDIVIDUAL,Good Loan
23754,2010, 36 months,INDIVIDUAL,Bad Loan
23755,2010, 60 months,INDIVIDUAL,Good Loan
23756,2010, 60 months,INDIVIDUAL,Good Loan
23757,2010, 60 months,INDIVIDUAL,Bad Loan
23758,2010, 36 months,INDIVIDUAL,Good Loan
23759,2010, 36 months,INDIVIDUAL,Good Loan
23760,2010, 36 months,INDIVIDUAL,Good Loan
23761,2010, 60 months,INDIVIDUAL,Good Loan
23762,2010, 36 months,INDIVIDUAL,Good Loan
23763,2010, 36 months,INDIVIDUAL,Good Loan
23764,2010, 36 months,INDIVIDUAL,Good Loan
23765,2010, 60 months,INDIVIDUAL,Bad Loan
23766,2010, 60 months,INDIVIDUAL,Good Loan
23767,2010, 60 months,INDIVIDUAL,Good Loan
23768,2010, 36 months,INDIVIDUAL,Good Loan
23769,2010, 60 months,INDIVIDUAL,Bad Loan
23770,2010, 60 months,INDIVIDUAL,Good Loan
23771,2010, 60 months,INDIVIDUAL,Good Loan
23772,2010, 36 months,INDIVIDUAL,Good Loan
23773,2010, 60 months,INDIVIDUAL,Good Loan
23774,2010, 60 months,INDIVIDUAL,Bad Loan
23775,2010, 36 months,INDIVIDUAL,Bad Loan
23776,2010, 36 months,INDIVIDUAL,Good Loan
23777,2010, 36 months,INDIVIDUAL,Good Loan
23778,2010, 36 months,INDIVIDUAL,Good Loan
23779,2010, 36 months,INDIVIDUAL,Good Loan
23780,2010, 36 months,INDIVIDUAL,Good Loan
23781,2010, 60 months,INDIVIDUAL,Good Loan
23782,2010, 36 months,INDIVIDUAL,Good Loan
23783,2010, 60 months,INDIVIDUAL,Bad Loan
23784,2010, 60 months,INDIVIDUAL,Good Loan
23785,2010, 36 months,INDIVIDUAL,Good Loan
23786,2010, 36 months,INDIVIDUAL,Good Loan
23787,2010, 36 months,INDIVIDUAL,Good Loan
23788,2010, 60 months,INDIVIDUAL,Good Loan
23789,2010, 60 months,INDIVIDUAL,Good Loan
23790,2010, 60 months,INDIVIDUAL,Good Loan
23791,2010, 60 months,INDIVIDUAL,Good Loan
23792,2010, 36 months,INDIVIDUAL,Good Loan
23793,2010, 36 months,INDIVIDUAL,Good Loan
23794,2010, 60 months,INDIVIDUAL,Good Loan
23795,2010, 36 months,INDIVIDUAL,Good Loan
23796,2010, 36 months,INDIVIDUAL,Good Loan
23797,2010, 60 months,INDIVIDUAL,Good Loan
23798,2010, 36 months,INDIVIDUAL,Good Loan
23799,2010, 36 months,INDIVIDUAL,Good Loan
23800,2010, 36 months,INDIVIDUAL,Good Loan
23801,2010, 60 months,INDIVIDUAL,Good Loan
23802,2010, 36 months,INDIVIDUAL,Good Loan
23803,2010, 36 months,INDIVIDUAL,Good Loan
23804,2010, 60 months,INDIVIDUAL,Good Loan
23805,2010, 36 months,INDIVIDUAL,Good Loan
23806,2010, 36 months,INDIVIDUAL,Good Loan
23807,2010, 36 months,INDIVIDUAL,Good Loan
23808,2010, 60 months,INDIVIDUAL,Good Loan
23809,2010, 36 months,INDIVIDUAL,Good Loan
23810,2010, 60 months,INDIVIDUAL,Good Loan
23811,2010, 60 months,INDIVIDUAL,Bad Loan
23812,2010, 60 months,INDIVIDUAL,Bad Loan
23813,2010, 36 months,INDIVIDUAL,Good Loan
23814,2010, 60 months,INDIVIDUAL,Bad Loan
23815,2010, 36 months,INDIVIDUAL,Good Loan
23816,2010, 60 months,INDIVIDUAL,Good Loan
23817,2010, 60 months,INDIVIDUAL,Good Loan
23818,2010, 36 months,INDIVIDUAL,Good Loan
23819,2010, 60 months,INDIVIDUAL,Good Loan
23820,2010, 36 months,INDIVIDUAL,Good Loan
23821,2010, 36 months,INDIVIDUAL,Good Loan
23822,2010, 36 months,INDIVIDUAL,Good Loan
23823,2010, 60 months,INDIVIDUAL,Good Loan
23824,2010, 36 months,INDIVIDUAL,Good Loan
23825,2010, 60 months,INDIVIDUAL,Good Loan
23826,2010, 36 months,INDIVIDUAL,Good Loan
23827,2010, 36 months,INDIVIDUAL,Good Loan
23828,2010, 60 months,INDIVIDUAL,Good Loan
23829,2010, 60 months,INDIVIDUAL,Good Loan
23830,2010, 60 months,INDIVIDUAL,Good Loan
23831,2010, 60 months,INDIVIDUAL,Bad Loan
23832,2010, 60 months,INDIVIDUAL,Good Loan
23833,2010, 36 months,INDIVIDUAL,Good Loan
23834,2010, 60 months,INDIVIDUAL,Good Loan
23835,2010, 36 months,INDIVIDUAL,Good Loan
23836,2010, 36 months,INDIVIDUAL,Good Loan
23837,2010, 36 months,INDIVIDUAL,Good Loan
23838,2010, 60 months,INDIVIDUAL,Bad Loan
23839,2010, 36 months,INDIVIDUAL,Good Loan
23840,2010, 36 months,INDIVIDUAL,Bad Loan
23841,2010, 36 months,INDIVIDUAL,Good Loan
23842,2010, 36 months,INDIVIDUAL,Good Loan
23843,2010, 36 months,INDIVIDUAL,Good Loan
23844,2010, 36 months,INDIVIDUAL,Bad Loan
23845,2010, 60 months,INDIVIDUAL,Good Loan
23846,2010, 36 months,INDIVIDUAL,Good Loan
23847,2010, 60 months,INDIVIDUAL,Good Loan
23848,2010, 36 months,INDIVIDUAL,Good Loan
23849,2010, 36 months,INDIVIDUAL,Good Loan
23850,2010, 36 months,INDIVIDUAL,Good Loan
23851,2010, 36 months,INDIVIDUAL,Good Loan
23852,2010, 36 months,INDIVIDUAL,Good Loan
23853,2010, 36 months,INDIVIDUAL,Good Loan
23854,2010, 60 months,INDIVIDUAL,Good Loan
23855,2010, 36 months,INDIVIDUAL,Good Loan
23856,2010, 60 months,INDIVIDUAL,Good Loan
23857,2010, 36 months,INDIVIDUAL,Good Loan
23858,2010, 36 months,INDIVIDUAL,Good Loan
23859,2010, 36 months,INDIVIDUAL,Bad Loan
23860,2010, 60 months,INDIVIDUAL,Good Loan
23861,2010, 60 months,INDIVIDUAL,Good Loan
23862,2010, 60 months,INDIVIDUAL,Bad Loan
23863,2010, 60 months,INDIVIDUAL,Good Loan
23864,2010, 60 months,INDIVIDUAL,Good Loan
23865,2010, 60 months,INDIVIDUAL,Good Loan
23866,2010, 36 months,INDIVIDUAL,Good Loan
23867,2010, 60 months,INDIVIDUAL,Good Loan
23868,2010, 60 months,INDIVIDUAL,Good Loan
23869,2010, 60 months,INDIVIDUAL,Good Loan
23870,2010, 36 months,INDIVIDUAL,Good Loan
23871,2010, 36 months,INDIVIDUAL,Good Loan
23872,2010, 36 months,INDIVIDUAL,Good Loan
23873,2010, 36 months,INDIVIDUAL,Good Loan
23874,2010, 36 months,INDIVIDUAL,Good Loan
23875,2010, 36 months,INDIVIDUAL,Good Loan
23876,2010, 60 months,INDIVIDUAL,Good Loan
23877,2010, 60 months,INDIVIDUAL,Good Loan
23878,2010, 36 months,INDIVIDUAL,Good Loan
23879,2010, 36 months,INDIVIDUAL,Good Loan
23880,2010, 36 months,INDIVIDUAL,Good Loan
23881,2010, 36 months,INDIVIDUAL,Good Loan
23882,2010, 36 months,INDIVIDUAL,Good Loan
23883,2010, 36 months,INDIVIDUAL,Good Loan
23884,2010, 60 months,INDIVIDUAL,Good Loan
23885,2010, 36 months,INDIVIDUAL,Good Loan
23886,2010, 36 months,INDIVIDUAL,Good Loan
23887,2010, 60 months,INDIVIDUAL,Good Loan
23888,2010, 36 months,INDIVIDUAL,Good Loan
23889,2010, 60 months,INDIVIDUAL,Good Loan
23890,2010, 36 months,INDIVIDUAL,Good Loan
23891,2010, 36 months,INDIVIDUAL,Good Loan
23892,2010, 36 months,INDIVIDUAL,Good Loan
23893,2010, 36 months,INDIVIDUAL,Good Loan
23894,2010, 60 months,INDIVIDUAL,Good Loan
23895,2010, 60 months,INDIVIDUAL,Good Loan
23896,2010, 36 months,INDIVIDUAL,Good Loan
23897,2010, 36 months,INDIVIDUAL,Good Loan
23898,2010, 36 months,INDIVIDUAL,Good Loan
23899,2010, 36 months,INDIVIDUAL,Good Loan
23900,2010, 36 months,INDIVIDUAL,Good Loan
23901,2010, 36 months,INDIVIDUAL,Good Loan
23902,2010, 36 months,INDIVIDUAL,Good Loan
23903,2010, 36 months,INDIVIDUAL,Good Loan
23904,2010, 60 months,INDIVIDUAL,Good Loan
23905,2010, 36 months,INDIVIDUAL,Good Loan
23906,2010, 36 months,INDIVIDUAL,Good Loan
23907,2010, 36 months,INDIVIDUAL,Good Loan
23908,2010, 60 months,INDIVIDUAL,Good Loan
23909,2010, 60 months,INDIVIDUAL,Bad Loan
23910,2010, 36 months,INDIVIDUAL,Good Loan
23911,2010, 36 months,INDIVIDUAL,Good Loan
23912,2010, 60 months,INDIVIDUAL,Bad Loan
23913,2010, 36 months,INDIVIDUAL,Good Loan
23914,2010, 36 months,INDIVIDUAL,Good Loan
23915,2010, 36 months,INDIVIDUAL,Good Loan
23916,2010, 60 months,INDIVIDUAL,Bad Loan
23917,2010, 60 months,INDIVIDUAL,Good Loan
23918,2010, 36 months,INDIVIDUAL,Good Loan
23919,2010, 36 months,INDIVIDUAL,Good Loan
23920,2010, 36 months,INDIVIDUAL,Good Loan
23921,2010, 36 months,INDIVIDUAL,Good Loan
23922,2010, 36 months,INDIVIDUAL,Good Loan
23923,2010, 60 months,INDIVIDUAL,Good Loan
23924,2010, 36 months,INDIVIDUAL,Good Loan
23925,2010, 36 months,INDIVIDUAL,Good Loan
23926,2010, 36 months,INDIVIDUAL,Good Loan
23927,2010, 60 months,INDIVIDUAL,Bad Loan
23928,2010, 60 months,INDIVIDUAL,Good Loan
23929,2010, 60 months,INDIVIDUAL,Bad Loan
23930,2010, 60 months,INDIVIDUAL,Good Loan
23931,2010, 60 months,INDIVIDUAL,Good Loan
23932,2010, 36 months,INDIVIDUAL,Good Loan
23933,2010, 36 months,INDIVIDUAL,Good Loan
23934,2010, 36 months,INDIVIDUAL,Good Loan
23935,2010, 60 months,INDIVIDUAL,Good Loan
23936,2010, 60 months,INDIVIDUAL,Good Loan
23937,2010, 36 months,INDIVIDUAL,Good Loan
23938,2010, 60 months,INDIVIDUAL,Good Loan
23939,2010, 36 months,INDIVIDUAL,Good Loan
23940,2010, 36 months,INDIVIDUAL,Good Loan
23941,2010, 36 months,INDIVIDUAL,Good Loan
23942,2010, 36 months,INDIVIDUAL,Good Loan
23943,2010, 60 months,INDIVIDUAL,Good Loan
23944,2010, 36 months,INDIVIDUAL,Good Loan
23945,2010, 36 months,INDIVIDUAL,Good Loan
23946,2010, 60 months,INDIVIDUAL,Good Loan
23947,2010, 36 months,INDIVIDUAL,Good Loan
23948,2010, 36 months,INDIVIDUAL,Good Loan
23949,2010, 60 months,INDIVIDUAL,Good Loan
23950,2010, 36 months,INDIVIDUAL,Bad Loan
23951,2010, 60 months,INDIVIDUAL,Good Loan
23952,2010, 36 months,INDIVIDUAL,Good Loan
23953,2010, 36 months,INDIVIDUAL,Good Loan
23954,2010, 36 months,INDIVIDUAL,Good Loan
23955,2010, 60 months,INDIVIDUAL,Good Loan
23956,2010, 36 months,INDIVIDUAL,Good Loan
23957,2010, 60 months,INDIVIDUAL,Good Loan
23958,2010, 36 months,INDIVIDUAL,Good Loan
23959,2010, 36 months,INDIVIDUAL,Good Loan
23960,2010, 36 months,INDIVIDUAL,Good Loan
23961,2010, 60 months,INDIVIDUAL,Good Loan
23962,2010, 36 months,INDIVIDUAL,Good Loan
23963,2010, 36 months,INDIVIDUAL,Good Loan
23964,2010, 36 months,INDIVIDUAL,Good Loan
23965,2010, 36 months,INDIVIDUAL,Good Loan
23966,2010, 36 months,INDIVIDUAL,Good Loan
23967,2010, 60 months,INDIVIDUAL,Good Loan
23968,2010, 60 months,INDIVIDUAL,Good Loan
23969,2010, 36 months,INDIVIDUAL,Good Loan
